,timepoints,X0,Y0,X1,Y1,X2,Y2,X3,Y3
0,0.0,5.267127496455325,4.612973954700457,4.982373087138341,5.36139206367425,4.997192806330908,6.0042772023141735,5.613834143280846,4.613064123226192
1,0.050505050505050504,3.967091913408168,5.967128958521569,4.948860517017304,5.664274644806378,5.581670248076847,4.887875939903076,7.492440323261822,4.616636002067358
2,0.10101010101010101,5.8850147940353645,4.304413692654102,4.8424168908341825,6.603859988560588,7.519874866053393,6.962200867949878,6.437308248588004,5.60460764968577
3,0.15151515151515152,5.703983620332933,6.374762169876399,7.258990880884685,3.8882153063775764,5.135788486875461,6.640068250036617,7.902766060821543,5.792194108787112
4,0.20202020202020202,5.500193204462447,6.0763181764671845,6.448185726899779,5.200749230592705,7.12005779367915,7.291563515965888,7.551374546283385,7.703680233102409
5,0.25252525252525254,6.580355435189806,5.88491898543757,6.250652953406724,6.6547688904899065,4.670117353071642,7.740309439327081,8.069146462817159,10.76030288901863
6,0.30303030303030304,7.218001251014281,5.350224113349016,6.1629334822329085,6.139766354698468,5.7525321791886235,8.759904387006173,8.217927109913017,9.464506218882814
7,0.35353535353535354,5.218448920841936,4.848097103421172,6.417230446609582,6.736808783258971,5.077426431668796,9.072833900343587,9.020418669466569,12.219579333031726
8,0.40404040404040403,4.685102551452793,5.310621769188337,5.134166681758598,7.5472607863573105,5.5677812258452715,10.31137069421672,6.701789709694786,11.986738722391522
9,0.45454545454545453,5.592646320598577,5.303421467222521,4.845356648642429,8.975222567688697,5.168770208953001,10.759267396060125,7.080379687006993,13.854036050381907
10,0.5050505050505051,5.874561528885455,8.034753294921053,6.397910097128074,9.622575115425743,7.5860257622276865,9.966633468450404,6.42375241432738,13.98055840204157
11,0.5555555555555556,4.842915642433084,6.498593466040967,6.752301892555164,9.269798263370511,4.558612917338706,12.38253542694627,6.862351896244545,16.39036800217086
12,0.6060606060606061,7.30353289605079,7.681322056185536,5.2964129587769815,10.837651485256888,8.82035820712498,13.619078787855003,8.977357017625256,17.801919414815277
13,0.6565656565656566,5.0905090065626855,5.812356456841641,4.982681254042157,11.846742983366093,8.661973420246769,15.712000694934678,7.9823409474283515,18.94391539455918
14,0.7070707070707071,4.546975526247401,6.871170802527551,8.389941663146834,9.697951559160806,6.930187731098168,16.30641785106127,7.027311707286649,19.579681486760816
15,0.7575757575757576,5.378716923986923,8.863816704904757,5.873052721224777,11.860752093239572,7.28894478316896,16.39063940448709,7.260670400593397,22.42595939287657
16,0.8080808080808081,4.158735847899545,7.502575310381228,5.3910311389378975,10.088446880209506,5.996878306682466,17.874235029106185,8.684832426079174,22.004085312370858
17,0.8585858585858586,5.2709852106963115,7.162109169766513,7.284644944328067,11.883348086595575,7.489398123698657,17.717049416098877,5.906729662547066,23.00267966003869
18,0.9090909090909091,4.514159778793692,5.852075669939277,4.014449287817354,14.145481926569321,6.8636433117417015,19.45328056197945,6.935502133775293,24.799789245536545
